start_ms,end_ms,fleet_current_gib_s,ssu0_current_gib_s,fleet_continuing_gib_s,ssu0_continuing_gib_s,fleet_boundary_gib_s,ssu0_boundary_gib_s,fleet_total_prefetch_gib_s,ssu0_total_prefetch_gib_s,max_npu_total_link_gib_s,max_npu_continuing_link_gib_s,max_npu_boundary_link_gib_s,boundary_overdue_layers,continuing_overdue_layers,cold_initial_layers
5710.793657611715,5712.004999917785,31.16830638044705,31.16830638044705,27.40252194005829,27.40252194005829,0.3585515033917771,0.3585515033917771,27.76107344345016,27.76107344345016,4.309402050565932,4.309402050565932,0.358551503391781,0.0,0.0,0.0
5712.004999917785,5712.849929714243,31.16830638044705,31.16830638044705,27.40252194005829,27.40252194005829,0.3585515033917771,0.3585515033917771,27.76107344345016,27.76107344345016,4.309402050565932,4.309402050565932,0.358551503391781,0.0,0.0,0.0
5712.849929714243,5716.1854070840345,31.624584598629276,31.624584598629276,31.62458459862942,31.62458459862942,0.0,0.0,31.62458459862951,31.62458459862951,4.309402050565932,4.309402050565932,0.0,0.0,0.0,0.0
5716.1854070840345,5716.674948875659,31.624584598629276,31.624584598629276,31.62458459862942,31.62458459862942,0.0,0.0,31.62458459862951,31.62458459862951,4.309402050565932,4.309402050565932,0.0,0.0,0.0,0.0
5716.674948875659,5717.220028140493,31.624584598629276,31.624584598629276,31.62458459862942,31.62458459862942,0.0,0.0,31.62458459862951,31.62458459862951,4.309402050565932,4.309402050565932,0.0,0.0,0.0,0.0
5717.220028140493,5718.84574046593,31.624584598629276,31.624584598629276,31.62458459862942,31.62458459862942,0.0,0.0,31.62458459862951,31.62458459862951,4.309402050565932,4.309402050565932,0.0,0.0,0.0,0.0
5718.84574046593,5719.287349385063,31.624584598629276,31.624584598629276,27.40252194005829,27.40252194005829,0.0,0.0,27.40252194005838,27.40252194005838,4.309402050565932,4.309402050565932,0.0,0.0,1.0,0.0
5719.287349385063,5722.091593888792,31.624584598629276,31.624584598629276,31.62458459862942,31.62458459862942,0.0,0.0,31.62458459862951,31.62458459862951,4.309402050565932,4.309402050565932,0.0,0.0,0.0,0.0
5722.091593888792,5722.556240139602,31.624584598629276,31.624584598629276,31.62458459862942,31.62458459862942,0.0,0.0,31.62458459862951,31.62458459862951,4.309402050565932,4.309402050565932,0.0,0.0,0.0,0.0
5722.556240139602,5725.28316013675,31.624584598629276,31.624584598629276,31.62458459862942,31.62458459862942,0.0,0.0,31.62458459862951,31.62458459862951,4.309402050565932,4.309402050565932,0.0,0.0,0.0,0.0
5725.28316013675,5727.833990854065,31.624584598629276,31.624584598629276,27.40252194005829,27.40252194005829,0.0,0.0,27.40252194005838,27.40252194005838,4.309402050565932,4.309402050565932,0.0,0.0,1.0,0.0
5727.833990854065,5727.997780693549,31.624584598629276,31.624584598629276,31.62458459862942,31.62458459862942,0.0,0.0,31.62458459862951,31.62458459862951,4.309402050565932,4.309402050565932,0.0,0.0,0.0,0.0
