case,label,window_kind,start_s,end_s,duration_s,dimension,group,admitted_request_count,admitted_compute_ms,admitted_io_gb,admitted_compute_ms_per_io_gb,admitted_io_per_compute_gbps,admitted_mean_raw_demand_gbps,mean_ttft_ms,p99_ttft_ms,slo_alpha1p5_pct,slo_alpha2_pct
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,profile,"96,128",3,120.96975574047005,6.179443359375,19.576157382678097,51.08254804310303,51.08254804310303,300.49846088851945,333.528478633041,0.0,0.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,profile,"96,2048",8,4588.024077176127,16.15625,283.9782794383676,3.521396079931641,3.521396079931641,575.952977330141,586.29309414732,100.0,100.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,profile,"96,256",4,299.637388009426,8.228515625,36.41451285564351,27.461578408703616,27.461578408703613,265.8143695457702,329.6961900962317,0.0,0.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,profile,"96,4096",8,9157.44272516796,15.812500000000002,579.1268126588433,1.7267375264648437,1.7267375264648437,1156.7949119867103,1168.6627859933672,100.0,100.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,profile,"96,512",2,290.26693758513585,4.103515625,70.73615994459284,14.137041094445802,14.137041094445802,293.3459861994179,328.948660842021,0.0,50.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,profile,"96,64",9,209.61197053857993,18.5504150390625,11.299583868996457,88.49883425740813,88.49883425740815,289.1962471466181,376.2302056447745,0.0,0.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,raw_demand_bin,gt_10_le_20,64,12595.667162109174,184.25,68.3618299164677,14.628046107336717,14.380991651265909,304.3839387435719,379.0969895904941,48.4375,73.4375
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,raw_demand_bin,gt_20_le_40,67,5809.368593164297,164.82275390625,35.24615658629648,28.371887798648515,27.82282824456113,286.50082818251497,366.64570214147307,0.0,7.462686567164178
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,raw_demand_bin,gt_40_le_50,11,330.81287711747285,15.439208984375,21.42680220549295,46.670519959513186,46.302838760110475,262.51077219380915,332.0595098505346,0.0,0.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,raw_demand_bin,gt_50_le_80,64,2945.085811252863,167.7781982421875,17.553447599917824,56.968865763138254,59.28580577861231,275.9073466089544,387.5597817749521,0.0,0.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,raw_demand_bin,gt_80,53,1627.6395389687264,159.6007080078125,10.198197484744572,98.05654396239085,96.63000161785826,286.8425936262433,386.40077597832914,0.0,0.0
baseline,Baseline,disjoint_8s,8.0,16.0,8.0,raw_demand_bin,le_10,220,172910.8632458645,531.09375,325.57502935379017,3.071488627321408,4.115057943607178,808.5532139597642,2196.3305418085897,91.81818181818183,97.72727272727273
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,category,LL,158,136639.93076062365,515.4208984375,265.10359043424126,3.7721103601878574,6.366998729591699,898.4351703313334,2276.7959031424452,89.87341772151899,99.36708860759494
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,category,LS,155,10758.337463356022,501.372802734375,21.457760382458837,46.603186081687916,59.22407541041864,320.8999131146342,422.63835069581575,0.0,5.806451612903226
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,category,SL,108,36473.97203569143,127.14453125,286.87016010129366,3.4858975909062857,5.965318255739679,434.841136123324,985.8499274489221,57.407407407407405,74.07407407407408
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,category,SS,63,1684.09223586318,71.6624755859375,23.500335734894055,42.55258355799436,47.57977935708495,283.6396122233903,419.15098793074884,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,overall,all,484,185556.33249553439,1215.6007080078125,152.6457917251738,6.551114109980953,28.569210659104574,530.0090531332884,2194.8114638785537,42.14876033057851,50.82644628099173
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"112,1024",1,330.8640576488932,2.384765625,138.7407023064974,7.207690197436523,7.207690197436523,403.1480766045206,403.1480766045206,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"112,128",8,365.53568685758495,19.228515625,19.010083460749975,52.60366173902892,52.60366173902893,320.58167998903673,415.6427219056799,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"112,2048",7,4615.816523930783,16.54296875,279.01984182438736,3.5839745068359377,3.5839745068359385,672.6261016970742,685.7907308188311,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"112,256",6,513.8806056866605,14.4052734375,35.67308929720971,28.032335289733894,28.03233528973389,319.4734106865805,395.4878998008882,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"112,4096",3,3949.436548697985,6.9609375,567.3713560419103,1.7625140736328122,1.7625140736328122,1329.1714143156362,1335.6326597697016,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"112,512",2,333.21659922820874,4.791015625000001,69.55030526084094,14.378082112646487,14.378082112646485,240.68683029121894,267.1892359520019,50.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"112,64",5,129.87286791065094,12.024536132812502,10.800655133486142,92.58697621958314,92.58697621958314,253.11351363680734,377.06442546769324,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"128,1024",8,2990.5100462540317,21.828125,137.00260770240374,7.299131138964844,7.299131138964844,405.08394672798204,440.96337851287996,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"128,128",8,408.4853607022814,21.978515625,18.58566646046104,53.80490401715698,53.80490401715698,342.00501083513427,404.0810844564927,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"128,2048",5,3726.508694745985,13.53515625,275.3207001024451,3.6321279134765616,3.6321279134765616,760.0748300399027,768.9080677327788,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"128,256",8,771.0734782194133,21.957031250000004,35.1173831033926,28.47592592693482,28.475925926934814,310.43788261131886,380.66333079972486,0.0,12.5
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"128,4096",11,16371.049235614319,29.304687500000004,558.649507373669,1.790031113964844,1.7900311139648437,1495.0302273216912,1508.1000642147192,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"128,512",4,752.3326031216599,10.95703125,68.66208427777003,14.564078712707518,14.564078712707518,265.01602594497035,336.4096257688199,50.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"128,64",5,143.29463945676426,13.7432861328125,10.42651939805314,95.90928303329315,95.90928303329315,310.7899792526754,380.8204926674951,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"144,1024",5,2083.8171044979995,15.361328125,135.65344659923403,7.371725710400391,7.371725710400391,427.80050773848416,440.82486224317387,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"144,128",7,395.0056593271985,21.637451171875,18.25564648023971,54.77757257637633,54.777572576376336,297.3095121180107,390.0427789066963,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"144,2048",8,6649.608550532146,24.406250000000004,272.45515187839777,3.670328834326173,3.6703288343261726,844.0321146852016,854.3922977395558,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"144,256",4,428.4864073037908,12.353515625,34.685381903484725,28.8305892892456,28.8305892892456,306.08075141047357,416.13280995851727,0.0,25.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"144,4096",6,9960.460086101952,18.046875,551.9215978446103,1.8118515454101563,1.8118515454101563,1665.4946963237114,1680.7246649845895,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"144,512",3,628.6739657442943,9.249023437500002,67.9719291439296,14.711955546862796,14.711955546862795,333.73684995371394,396.88860673570707,33.33333333333333,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"144,64",7,219.40297651136143,21.6468505859375,10.135561089606853,98.66252012682496,98.66252012682496,289.85105863927623,380.63756302525644,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"160,1024",5,2298.565394082026,17.080078125,134.57581266666637,7.430755796191407,7.4307557961914075,470.7807231053936,480.3856327351714,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"160,128",6,370.7885297096708,20.608886718750004,17.991681684208913,55.58124123981629,55.5812412398163,385.63990903179064,416.69321392228886,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"160,2048",2,1834.2007268570637,6.7890625,270.1699574657125,3.7013737921875007,3.7013737921875007,920.0217377811878,922.8846846467926,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"160,256",12,1414.3082560863213,41.185546875,34.339916873722984,29.120629606567373,29.120629606567388,329.5664562457875,400.1893243179839,0.0,25.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"160,4096",4,7327.498995445683,13.40625,546.573351641636,1.8295805988281253,1.8295805988281253,1848.9430979209928,1857.302594130895,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"160,512",7,1617.2296318100662,23.9873046875,67.4202313631685,14.83234304868164,14.832343048681642,361.43542610823766,429.6439269809957,28.57142857142857,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"160,64",7,238.1934588693847,24.0531005859375,9.902817228006066,100.98136489603273,100.98136489603272,267.70079035698967,380.53783062910236,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"176,1024",3,1507.9881146408757,11.279296874999998,133.69522332400493,7.479698789062499,7.479698789062499,508.4664116601016,519.725602812878,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"176,128",3,201.50039206938783,11.335693359375,17.775744780776044,56.2564332652588,56.2564332652588,327.37001835848787,388.8061027482475,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"176,2048",8,8023.99847554059,29.90625,268.3050691925798,3.7271006582519526,3.7271006582519526,1016.9099947719542,1031.4518797024302,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"176,256",6,771.578634792779,22.655273437500004,34.0573525594985,29.362235313299564,29.362235313299564,326.8913664401498,402.08844349949084,0.0,16.666666666666664
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"176,4096",3,6011.018346905336,11.085937500000002,542.2201186778597,1.844269449902344,1.8442694499023438,2018.0898989758123,2024.104617306574,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"176,512",3,757.5229676939464,11.3115234375,66.96913743577666,14.932251456262208,14.932251456262208,344.04576885487404,399.9216635462203,33.33333333333333,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"176,64",8,293.69593249760237,30.239257812500004,9.712405453820274,102.96110523337555,102.96110523337556,343.4326857355577,408.7396488365818,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"192,1024",6,3273.675038851873,24.621093750000004,132.96221005014746,7.5209339527587895,7.520933952758791,563.9046086502282,571.5199691229061,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"192,128",7,507.7485401177707,28.856201171875,17.59582063811827,56.83167728100586,56.83167728100587,340.4831581765512,425.4439271923573,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"192,2048",8,8711.19182756272,32.65625,266.75419950431296,3.748769473388672,3.748769473388672,1102.269901670134,1111.9108179658442,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"192,256",6,836.0031223671617,24.7177734375,33.821942922206695,29.56660421017456,29.56660421017456,345.7087019347667,427.79695669099965,0.0,16.666666666666664
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"192,4096",7,15228.313067032019,28.273437500000004,538.6084754297038,1.8566362127929685,1.8566362127929688,2187.076801416579,2198.3952131233286,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"192,512",6,1643.8950049602988,24.685546875,66.59342056647465,15.016498499304202,15.0164984993042,338.50843456077445,414.0920485788218,83.33333333333334,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"192,64",8,315.1707683248995,32.9892578125,9.553739284352064,104.67105813091278,104.67105813091278,357.98386938593103,410.0258593813467,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"200,1024",6,3402.5232900060983,25.65234375,132.6398602469257,7.5392118035888664,7.539211803588867,572.4332860105673,586.5339971265354,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"200,128",4,300.87944919232837,17.1767578125,17.5166613208792,57.08850457752687,57.08850457752687,350.7753665094442,400.96439003404964,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"200,2048",3,3395.5458163755884,12.76171875,266.0727667560914,3.758370359326172,3.758370359326173,1135.7121353212667,1143.207383255018,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"200,256",7,1012.9179799487423,30.04052734375,33.718382116200836,29.657413471197515,29.65741347119751,320.19658812873604,397.50967121204127,0.0,28.57142857142857
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"200,4096",4,9045.490449884252,16.843750000000004,537.0235517556512,1.8621157242187505,1.8621157242187503,2273.817064565431,2279.930727664135,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"200,512",5,1423.5996136905853,21.430664062500004,66.42816151374615,15.053856334606936,15.053856334606934,386.67246645284905,424.0186363362118,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"200,64",5,203.69261623366123,21.4776611328125,9.483929138004221,105.44153013467559,105.4415301346756,334.15353090111387,409.2339499114838,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"32,1024",4,464.46282106110436,2.6640625000000004,174.34381553026788,5.735792789428712,5.735792789428712,248.3444524779461,320.1478579974977,0.0,50.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"32,128",7,131.93890739848038,4.793701171875,27.523390104618063,36.332733584014896,36.332733584014896,253.49517769063823,324.6498543745666,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"32,2048",9,2069.150777586,5.800781250000001,356.70208691044843,2.8034599086914067,2.8034599086914067,303.2718512458766,404.8490019701714,66.66666666666666,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"32,256",4,127.83870054230037,2.728515625,46.852837994028484,21.343424279388426,21.343424279388426,368.72321944149644,414.2858488930585,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"32,4096",11,5032.340191275018,6.6171875,760.4953299683616,1.3149324665039066,1.3149324665039066,463.03841775387167,475.65608079191225,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"32,512",5,296.17061333482155,3.3837890625,87.52632267095449,11.425134399389648,11.425134399389648,375.4328366383619,404.9263309870858,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"32,64",6,75.31680391903609,4.116943359375,18.294350284787512,54.66168431417541,54.66168431417541,299.3540103597873,397.6416201002923,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"48,1024",8,1272.5230667572084,8.078125000000002,157.5270334090161,6.348116754052735,6.348116754052736,271.2256560472979,365.62705948256246,50.0,75.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"48,128",8,193.73699531526722,8.228515625,23.544586185952248,42.47260886651916,42.47260886651917,276.3234961611506,422.3834346712275,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"48,2048",7,2210.6347066996186,6.91796875,319.54968092326504,3.1294038445312506,3.12940384453125,347.26347765679435,404.71844156866774,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"48,256",9,384.2738372254356,9.232910156250002,41.62001262032323,24.026902853741465,24.026902853741458,263.0838992974511,382.5753210117064,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"48,4096",5,3146.420907281009,4.7265625,665.6890514578002,1.5022028645507812,1.5022028645507812,634.0228204262494,642.3389755926929,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"48,512",5,403.54479844480363,5.1025390625,79.08705714975673,12.644293972229008,12.644293972229006,355.0079809060247,423.06097605299686,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"48,64",4,60.948621049362316,4.11962890625,14.794687200319311,67.59183120670623,67.59183120670623,258.95119922122376,404.53515689521424,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"64,1024",5,1010.0752608339441,6.767578125000001,149.25210203376025,6.700073140502931,6.700073140502932,320.83970396147924,402.7655160895792,40.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"64,128",5,147.92916761513305,6.861572265625,21.559077407990927,46.38417410335692,46.384174103356926,263.2599907474876,393.92268775733436,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"64,2048",3,1205.1128600244542,3.99609375,301.5727196151127,3.3159498023437495,3.3159498023437504,412.94095103333893,433.81048534147084,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"64,256",2,106.86902466102866,2.7392578125,39.01386140923114,25.63191552639771,25.63191552639771,390.05546490201596,396.86811892129424,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"64,4096",9,7209.744474339182,11.6015625,621.445988360549,1.609150302246094,1.609150302246094,806.7584782870969,822.8772529372799,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"64,512",3,306.5513847485505,4.0927734375,74.90064852839792,13.351019245458987,13.351019245458986,272.4297989234328,396.7937402069609,0.0,33.33333333333333
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"64,64",6,107.52905882255048,8.241943359375002,13.046566099030382,76.64852133576511,76.6485213357651,233.75477195285808,337.59517443527477,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"80,1024",12,2939.576859853056,20.367187500000004,144.3290518071312,6.928611997924805,6.928611997924805,351.04483766027107,416.79449269613804,50.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"80,128",7,244.68179711874714,12.012451171875,20.36901491775681,49.0941758370575,49.0941758370575,306.09210030004346,409.0769334109194,0.0,0.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"80,2048",3,1462.8111621049113,5.02734375,290.970984847597,3.436768791650391,3.436768791650391,500.12082299101047,513.058755423155,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"80,4096",6,5837.289921408188,9.796875000000002,595.8318261086507,1.6783259238281252,1.6783259238281252,982.3759488448892,990.3308669919564,100.0,100.0
baseline,Baseline,disjoint_8s,16.0,24.0,8.0,profile,"80,512",13,1607.5622299395932,22.204101562500004,72.39933691595827,13.812281197558592,13.812281197558594,322.71804344964625,409.0909586192797,0.0,7.6923076923076925
