scenario,policy,seed,request_id,npu,total_K,miss,category,admission_ms,completion_ms,TTFT_ms,SLO_base_ms,SLO_multiple
semi,od_baseline,7,5000009,5,160,4096,LL,3472.837282129998,4388.774656560707,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,7,6000006,6,160,256,LS,2009.7966686402701,2091.4672909177557,81.67062227748556,58.92951067026337,1.385903621947054
semi,od_baseline,7,6000007,6,128,2048,LL,2091.4672909177557,2464.118160392353,372.65086947459713,372.6508694745985,1.0
semi,od_baseline,7,6000008,6,128,1024,LL,2464.118160392353,2651.0250382832296,186.90687789087679,186.90687789087698,1.0
semi,od_baseline,7,6000009,6,200,1024,LL,2651.0250382832296,2934.5686457837387,283.5436075005091,283.5436075005082,1.0
semi,od_baseline,7,6000010,6,64,4096,SL,2934.5686457837387,3335.1100054692492,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,7,6000011,6,200,4096,LL,3335.1100054692492,4465.796311704782,1130.6863062355328,1130.6863062355314,1.0
semi,od_baseline,7,7000009,7,200,4096,LL,2086.5883882085377,3217.2746944440705,1130.6863062355328,1130.6863062355314,1.0
semi,od_baseline,7,7000010,7,64,2048,SL,3217.2746944440705,3418.1268377814786,200.85214333740805,200.85214333740902,1.0
semi,od_baseline,7,7000011,7,200,1024,LL,3418.1268377814786,3701.6704452819877,283.5436075005091,283.5436075005082,1.0
semi,od_baseline,7,7000012,7,128,4096,LL,3701.6704452819877,4445.809046900821,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,7,8000007,8,32,2048,SL,2743.609211716156,2858.5620326931557,114.95282097699965,114.952820977,1.0
semi,od_baseline,7,8000008,8,32,4096,SL,2858.5620326931557,3087.304768660203,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,8000009,8,64,2048,SL,3087.304768660203,3288.156911997611,200.85214333740805,200.85214333740902,1.0
semi,od_baseline,7,8000010,8,200,1024,LL,3288.156911997611,3571.7005194981202,283.5436075005091,283.5436075005082,1.0
semi,od_baseline,7,8000011,8,64,256,SS,3571.7005194981202,3613.5908285192086,41.89030902108834,26.717256165257165,1.567912092543472
semi,od_baseline,7,8000012,8,64,4096,SL,3613.5908285192086,4014.132188204719,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,7,9000004,9,160,256,LS,2110.985470575955,2180.6579389363255,69.67246836037066,58.92951067026337,1.1823018309148854
semi,od_baseline,7,9000005,9,200,2048,LL,2180.6579389363255,2746.5822416655906,565.924302729265,565.9243027292647,1.0
semi,od_baseline,7,9000006,9,160,1024,LL,2746.5822416655906,2976.438781073794,229.8565394082034,229.85653940820262,1.0
semi,od_baseline,7,9000007,9,128,256,LS,2976.438781073794,3046.285632842794,69.84685176899984,48.19209238871334,1.4493425852030046
semi,od_baseline,7,9000008,9,160,4096,LL,3046.285632842794,3962.283449434376,915.9978165915823,915.9373744307104,1.0000659894033797
semi,od_baseline,7,9000009,9,80,2048,SL,3962.283449434376,4206.085309785193,243.80186035081715,243.80186035081854,1.0
semi,od_baseline,7,10000011,10,80,1024,SL,2567.5460416377546,2690.0284107983,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,7,10000012,10,200,4096,LL,2690.0284107983,3820.714717033833,1130.6863062355333,1130.6863062355314,1.0
semi,od_baseline,7,10000013,10,80,4096,SL,3820.714717033833,4307.15554381785,486.4408267840172,486.44082678401566,1.0
semi,od_baseline,7,11000006,11,32,2048,SL,2012.6956789635412,2129.200977519958,116.50529855641685,114.952820977,1.0135053456385161
semi,od_baseline,7,11000007,11,128,4096,LL,2129.200977519958,2873.3395791387916,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,7,11000008,11,200,4096,LL,2873.3395791387916,4004.0258853743244,1130.6863062355328,1130.6863062355314,1.0
semi,od_baseline,7,12000007,12,32,2048,SL,2150.606462855947,2265.5592838329467,114.95282097699965,114.952820977,1.0
semi,od_baseline,7,12000008,12,160,4096,LL,2265.5592838329467,3181.4966582636553,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,7,12000009,12,32,4096,SL,3181.4966582636553,3410.2393942307026,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,12000010,12,80,256,SS,3410.2393942307026,3444.4644339775123,34.22503974680967,32.085964974046185,1.0666669920787406
semi,od_baseline,7,12000011,12,128,256,LS,3444.4644339775123,3510.205187511362,65.74075353384978,48.19209238871334,1.3641398469190842
semi,od_baseline,7,12000012,12,200,256,LS,3510.205187511362,3619.303966272916,109.09877876155406,72.35128428205302,1.5079038312056112
semi,od_baseline,7,12000013,12,32,256,SS,3619.303966272916,3638.9722113939415,19.668245121025393,15.979837567787547,1.2308163357475552
semi,od_baseline,7,12000014,12,200,4096,LL,3638.9722113939415,4781.60490084854,1142.6326894545982,1130.6863062355314,1.0105656035216706
semi,od_baseline,7,13000004,13,64,1024,SL,2271.3244960351158,2372.3320221185104,101.00752608339462,101.00752608339441,1.0
semi,od_baseline,7,13000005,13,32,4096,SL,2372.3320221185104,2601.0747580855577,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,13000006,13,128,4096,LL,2601.0747580855577,3345.213359704391,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,7,13000007,13,200,2048,LL,3345.213359704391,3911.1376624336563,565.924302729265,565.9243027292647,1.0
semi,od_baseline,7,13000008,13,160,2048,LL,3911.1376624336563,4369.687844147921,458.5501817142649,458.55018171426593,1.0
semi,od_baseline,7,14000004,14,80,4096,SL,2088.056598769189,2574.4974255532043,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,7,14000005,14,64,4096,SL,2574.4974255532043,2975.038785238715,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,7,14000006,14,160,4096,LL,2975.038785238715,3890.9761596694234,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,7,14000007,14,160,2048,LL,3890.9761596694234,4349.526341383688,458.5501817142649,458.55018171426593,1.0
semi,od_baseline,7,15000008,15,128,2048,LL,2130.2167144827135,2502.8675839573107,372.65086947459713,372.6508694745985,1.0
semi,od_baseline,7,15000009,15,160,4096,LL,2502.8675839573107,3418.8049583880193,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,7,15000010,15,32,1024,SL,3418.8049583880193,3476.8628110206582,58.05785263263897,58.057852632638046,1.0
semi,od_baseline,7,15000011,15,200,2048,LL,3476.8628110206582,4046.909267559226,570.0464565385678,565.9243027292647,1.007283931418784
semi,od_baseline,7,16000009,16,200,256,LS,2320.4956950698215,2462.9950488029813,142.49935373315975,72.35128428205302,1.9695483659646276
semi,od_baseline,7,16000010,16,80,2048,SL,2462.9950488029813,2706.7969091537984,243.80186035081715,243.80186035081854,1.0
semi,od_baseline,7,16000011,16,32,1024,SL,2706.7969091537984,2764.8547617864374,58.05785263263897,58.057852632638046,1.0
semi,od_baseline,7,16000012,16,64,4096,SL,2764.8547617864374,3165.396121471948,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,7,16000013,16,160,4096,LL,3165.396121471948,4081.333495902657,915.937374430709,915.9373744307104,1.0
semi,od_baseline,7,17000007,17,64,256,SS,2405.650693802171,2449.95783707569,44.307143273518705,26.717256165257165,1.658371765403636
semi,od_baseline,7,17000008,17,160,2048,LL,2449.95783707569,2911.8203702621627,461.8625331864728,458.55018171426593,1.0072235310426088
semi,od_baseline,7,17000009,17,128,4096,LL,2911.8203702621627,3655.958971880996,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,7,17000010,17,160,256,LS,3655.958971880996,3722.394034101181,66.43506222018505,58.92951067026337,1.127364905368357
semi,od_baseline,7,17000011,17,80,1024,SL,3722.394034101181,3844.8764032617264,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,7,17000012,17,160,4096,LL,3844.8764032617264,4760.813777692435,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,7,18000007,18,32,1024,SL,2212.80914131812,2270.866993950759,58.05785263263897,58.057852632638046,1.0
semi,od_baseline,7,18000008,18,64,2048,SL,2270.866993950759,2471.719137288167,200.85214333740805,200.85214333740902,1.0
semi,od_baseline,7,18000009,18,80,1024,SL,2471.719137288167,2594.2015064487123,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,7,18000010,18,80,2048,SL,2594.2015064487123,2838.0033667995294,243.80186035081715,243.80186035081854,1.0
semi,od_baseline,7,18000011,18,200,4096,LL,2838.0033667995294,3968.6896730350627,1130.6863062355333,1130.6863062355314,1.0
semi,od_baseline,7,18000012,18,80,4096,SL,3968.6896730350627,4455.130499819081,486.4408267840181,486.44082678401566,1.0
semi,od_baseline,7,19000007,19,32,2048,SL,2085.3849351058775,2200.337756082877,114.95282097699965,114.952820977,1.0
semi,od_baseline,7,19000008,19,200,256,LS,2200.337756082877,2290.220059166162,89.88230308328502,72.35128428205302,1.242304182644352
semi,od_baseline,7,19000009,19,160,256,LS,2290.220059166162,2398.8939762586338,108.67391709247158,58.92951067026337,1.8441340485677904
semi,od_baseline,7,19000010,19,128,2048,LL,2398.8939762586338,2777.37979825687,378.48582199823613,372.6508694745985,1.0156579603097784
semi,od_baseline,7,19000011,19,32,4096,SL,2777.37979825687,3006.1225342239172,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,19000012,19,80,1024,SL,3006.1225342239172,3128.6049033844624,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,7,19000013,19,128,4096,LL,3128.6049033844624,3872.743505003296,744.1386016188335,744.1386016188327,1.0
semi,od_baseline,7,19000014,19,200,2048,LL,3872.743505003296,4438.667807732559,565.9243027292628,565.9243027292647,1.0
semi,od_baseline,7,20000003,20,64,4096,SL,2182.512771427839,2583.0541311133497,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,7,20000004,20,32,2048,SL,2583.0541311133497,2698.0069520903494,114.95282097699965,114.952820977,1.0
semi,od_baseline,7,20000005,20,64,256,SS,2698.0069520903494,2724.724208255608,26.717256165258732,26.717256165257165,1.0
semi,od_baseline,7,20000006,20,32,1024,SL,2724.724208255608,2782.782060888247,58.05785263263897,58.057852632638046,1.0
semi,od_baseline,7,20000007,20,160,256,LS,2782.782060888247,2862.724408964288,79.94234807604107,58.92951067026337,1.3565757999137955
semi,od_baseline,7,20000008,20,160,1024,LL,2862.724408964288,3092.5809483724915,229.8565394082034,229.85653940820262,1.0
semi,od_baseline,7,20000009,20,80,1024,SL,3092.5809483724915,3215.0633175330368,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,7,20000010,20,160,4096,LL,3215.0633175330368,4131.000691963745,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,7,21000006,21,200,1024,LL,2118.131346574052,2401.674954074561,283.5436075005091,283.5436075005082,1.0
semi,od_baseline,7,21000007,21,200,256,LS,2401.674954074561,2509.9615752794434,108.28662120488252,72.35128428205302,1.4966786323065089
semi,od_baseline,7,21000008,21,200,4096,LL,2509.9615752794434,3645.598187898665,1135.6366126192215,1130.6863062355314,1.0043781430414342
semi,od_baseline,7,21000009,21,160,4096,LL,3645.598187898665,4561.5355623293735,915.9373744307086,915.9373744307104,1.0
semi,od_baseline,7,22000006,22,64,1024,SL,2688.552894440314,2789.5604205237087,101.00752608339462,101.00752608339441,1.0
semi,od_baseline,7,22000007,22,160,1024,LL,2789.5604205237087,3019.416959931912,229.8565394082034,229.85653940820262,1.0
semi,od_baseline,7,22000008,22,200,256,LS,3019.416959931912,3094.5865658887337,75.16960595682167,72.35128428205302,1.038953305428301
semi,od_baseline,7,22000009,22,80,4096,SL,3094.5865658887337,3581.027392672749,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,7,22000010,22,80,256,SS,3581.027392672749,3625.379881486401,44.35248881365169,32.085964974046185,1.38230185221257
semi,od_baseline,7,22000011,22,80,1024,SL,3625.379881486401,3749.3527307413256,123.97284925492477,122.48236916054397,1.0121689358606965
semi,od_baseline,7,22000012,22,160,256,LS,3749.3527307413256,3809.02617477709,59.67344403576453,58.92951067026337,1.0126241225667696
semi,od_baseline,7,22000013,22,32,4096,SL,3809.02617477709,4037.7689107441374,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,23000008,23,32,4096,SL,3089.6265556883036,3318.369291655351,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,23000009,23,80,4096,SL,3318.369291655351,3804.8101184393663,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,7,23000010,23,32,2048,SL,3804.8101184393663,3919.762939416366,114.95282097699965,114.952820977,1.0
semi,od_baseline,7,23000011,23,160,2048,LL,3919.762939416366,4378.313121130631,458.5501817142649,458.55018171426593,1.0
semi,od_baseline,7,24000009,24,128,256,LS,2473.9440458201416,2548.798442039846,74.85439621970454,48.19209238871334,1.5532505958848044
semi,od_baseline,7,24000010,24,80,4096,SL,2548.798442039846,3035.2392688238615,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,7,24000011,24,160,2048,LL,3035.2392688238615,3493.7894505381264,458.5501817142649,458.55018171426593,1.0
semi,od_baseline,7,24000012,24,160,1024,LL,3493.7894505381264,3723.64598994633,229.8565394082034,229.85653940820262,1.0
semi,od_baseline,7,24000013,24,200,4096,LL,3723.64598994633,4854.332296181863,1130.6863062355333,1130.6863062355314,1.0
semi,od_baseline,7,25000006,25,32,4096,SL,2273.436543702705,2502.1792796697523,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,25000007,25,128,256,LS,2502.1792796697523,2574.385811768621,72.20653209886859,48.19209238871334,1.4983066416053656
semi,od_baseline,7,25000008,25,80,256,SS,2574.385811768621,2607.191326245992,32.80551447737116,32.085964974046185,1.0224256775168523
semi,od_baseline,7,25000009,25,64,4096,SL,2607.191326245992,3007.7326859315026,400.54135968551054,400.5413596855101,1.0
semi,od_baseline,7,25000010,25,200,4096,LL,3007.7326859315026,4138.418992167036,1130.6863062355333,1130.6863062355314,1.0
semi,od_baseline,7,26000003,26,32,1024,SL,2249.199987204878,2307.257839837517,58.05785263263897,58.057852632638046,1.0
semi,od_baseline,7,26000004,26,200,2048,LL,2307.257839837517,2877.9012563162255,570.6434164787083,565.9243027292647,1.0083387720348551
semi,od_baseline,7,26000005,26,32,256,SS,2877.9012563162255,2894.067694716938,16.16643840071265,15.979837567787547,1.0116772671895775
semi,od_baseline,7,26000006,26,200,256,LS,2894.067694716938,2971.570513798271,77.50281908133275,72.35128428205302,1.0712017049925067
semi,od_baseline,7,26000007,26,64,256,SS,2971.570513798271,3008.8360463553795,37.2655325571086,26.717256165257165,1.3948113656060348
semi,od_baseline,7,26000008,26,80,2048,SL,3008.8360463553795,3255.1855719755786,246.34952562019907,243.80186035081854,1.0104497367891885
semi,od_baseline,7,26000009,26,200,1024,LL,3255.1855719755786,3538.7291794760877,283.5436075005091,283.5436075005082,1.0
semi,od_baseline,7,26000010,26,32,2048,SL,3538.7291794760877,3653.6820004530873,114.95282097699965,114.952820977,1.0
semi,od_baseline,7,26000011,26,64,2048,SL,3653.6820004530873,3854.5341437904954,200.85214333740805,200.85214333740902,1.0
semi,od_baseline,7,26000012,26,32,4096,SL,3854.5341437904954,4083.2768797575427,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,27000005,27,32,256,SS,2565.40067463013,2581.3805121979194,15.979837567789218,15.979837567787547,1.0
semi,od_baseline,7,27000006,27,32,4096,SL,2581.3805121979194,2810.1232481649668,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,27000007,27,128,1024,LL,2810.1232481649668,2997.0301260558435,186.90687789087679,186.90687789087698,1.0
semi,od_baseline,7,27000008,27,80,4096,SL,2997.0301260558435,3483.470952839859,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,7,27000009,27,200,2048,LL,3483.470952839859,4049.395255569124,565.924302729265,565.9243027292647,1.0
semi,od_baseline,7,28000004,28,32,1024,SL,2663.0491305237974,2721.1069831564364,58.05785263263897,58.057852632638046,1.0
semi,od_baseline,7,28000005,28,128,2048,LL,2721.1069831564364,3093.7578526310335,372.65086947459713,372.6508694745985,1.0
semi,od_baseline,7,28000006,28,80,1024,SL,3093.7578526310335,3216.2402217915787,122.4823691605452,122.48236916054397,1.0
semi,od_baseline,7,28000007,28,32,4096,SL,3216.2402217915787,3444.982957758626,228.74273596704734,228.74273596704626,1.0
semi,od_baseline,7,28000008,28,80,4096,SL,3444.982957758626,3931.4237845426414,486.44082678401537,486.44082678401566,1.0
semi,od_baseline,7,28000009,28,160,2048,LL,3931.4237845426414,4389.973966256906,458.5501817142649,458.55018171426593,1.0
semi,od_baseline,7,29000005,29,80,4096,SL,2576.352144827718,3062.7929716117333,486.44082678401537,486.44082678401566,1.0
