regime,policy,seed,request_id,npu_id,admission_ms,completion_ms,ideal_ms,ratio,passed,completed_after_window,raw_ratio,category,seq_len_k,miss_tokens
full,once,19,1000012,1,3972.440338992767,3988.4201765605562,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046,SS,32,256
full,once,19,1000013,1,3988.4201765605562,4052.1220308118645,58.92951067026337,1.0809839336312888,True,True,1.0809839336312888,LS,160,256
full,once,19,2000008,2,2361.059940351594,3187.3875392277832,229.85653940820262,3.594971024116537,False,False,3.594971024116537,LL,160,1024
full,once,19,2000009,2,3187.3875392277832,3388.2396825651913,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952,SL,64,2048
full,once,19,2000010,2,3388.2396825651913,4148.263822601807,229.85653940820262,3.3065151941876563,False,True,3.3065151941876563,LL,160,1024
full,once,19,3000009,3,2431.64947160083,3368.5246922705714,283.5436075005082,3.304166258334927,False,False,3.304166258334927,LL,200,1024
full,once,19,3000010,3,3368.5246922705714,3597.267428237619,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047,SL,32,4096
full,once,19,3000011,3,3597.267428237619,3623.9846844028775,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586,SS,64,256
full,once,19,3000012,3,3623.9846844028775,4256.074155813718,372.6508694745985,1.6961974952642003,False,True,1.6961974952642003,LL,128,2048
full,once,19,4000010,4,2653.8130089256983,2740.7906330683377,58.057852632638046,1.4981198959078215,True,False,1.4981198959078215,SL,32,1024
full,once,19,4000011,4,2740.7906330683377,2772.8765980423827,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,19,4000012,4,2772.8765980423827,2844.5152871685113,58.92951067026337,1.2156674696821888,True,False,1.2156674696821888,LS,160,256
full,once,19,4000013,4,2844.5152871685113,3606.632092075259,283.5436075005082,2.6878292606380905,False,False,2.6878292606380905,LL,200,1024
full,once,19,4000014,4,3606.632092075259,3639.197555655968,32.085964974046185,1.014944185317484,True,False,1.014944185317484,SS,80,256
full,once,19,4000015,4,3639.197555655968,4296.036518338162,458.55018171426593,1.4324254768074365,True,True,1.4324254768074365,LL,160,2048
full,once,19,5000007,5,2057.442081464875,3016.241026519914,915.9373744307104,1.046795306994617,True,False,1.046795306994617,LL,160,4096
full,once,19,5000008,5,3016.241026519914,3033.333269451548,15.979837567787547,1.0696130582759271,True,False,1.0696130582759271,SS,32,256
full,once,19,5000009,5,3033.333269451548,3139.971530599996,101.00752608339441,1.055745698200795,True,False,1.055745698200795,SL,64,1024
full,once,19,5000010,5,3139.971530599996,3194.2070538847856,48.19209238871334,1.125402957135173,True,False,1.125402957135173,LS,128,256
full,once,19,5000011,5,3194.2070538847856,3253.1365645550486,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932,LS,160,256
full,once,19,5000012,5,3253.1365645550486,4140.632107334048,283.5436075005082,3.1300142881105457,False,True,3.1300142881105457,LL,200,1024
full,once,19,6000010,6,2610.873272495181,2683.6052262117128,58.92951067026337,1.2342195427940872,True,False,1.2342195427940872,LS,160,256
full,once,19,6000011,6,2683.6052262117128,2927.40708656253,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943,SL,80,2048
full,once,19,6000012,6,2927.40708656253,2989.524529611198,58.057852632638046,1.069923192676745,True,False,1.069923192676745,SL,32,1024
full,once,19,6000013,6,2989.524529611198,3064.0493772972764,72.35128428205302,1.0300418081806533,True,False,1.0300418081806533,LS,200,256
full,once,19,6000014,6,3064.0493772972764,3179.002198274276,114.952820977,0.9999999999999969,True,False,0.9999999999999969,SL,32,2048
full,once,19,6000015,6,3179.002198274276,3211.088163248321,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,19,6000016,6,3211.088163248321,4426.106565516494,1130.6863062355314,1.0745848743082542,True,True,1.0745848743082542,LL,200,4096
full,once,19,7000007,7,2220.1165717659756,2246.8338279312343,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586,SS,64,256
full,once,19,7000008,7,2246.8338279312343,3073.102282367043,458.55018171426593,1.8019150081826312,False,False,1.8019150081826312,LL,160,2048
full,once,19,7000009,7,3073.102282367043,3122.2814120612843,48.19209238871334,1.020481312526686,True,False,1.020481312526686,LS,128,256
full,once,19,7000010,7,3122.2814120612843,3183.3741976267206,58.92951067026337,1.0367095343329324,True,False,1.0367095343329324,LS,160,256
full,once,19,7000011,7,3183.3741976267206,3384.2263409641287,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952,SL,64,2048
full,once,19,7000012,7,3384.2263409641287,3475.8944201788113,72.35128428205302,1.2669862065934496,True,False,1.2669862065934496,LS,200,256
full,once,19,7000013,7,3475.8944201788113,4431.649326681281,744.1386016188327,1.2843775399143085,True,True,1.2843775399143085,LL,128,4096
full,once,19,8000005,8,2320.2095367212764,3089.2938434514163,229.85653940820262,3.3459318090764505,False,False,3.3459318090764505,LL,160,1024
full,once,19,8000006,8,3089.2938434514163,3137.8350188491313,48.19209238871334,1.0072435744475678,True,False,1.0072435744475678,LS,128,256
full,once,19,8000007,8,3137.8350188491313,3262.5339091896476,122.48236916054397,1.0180966550138089,True,False,1.0180966550138089,SL,80,1024
full,once,19,8000008,8,3262.5339091896476,3385.016278350193,122.48236916054397,1.00000000000001,True,False,1.00000000000001,SL,80,1024
full,once,19,8000009,8,3385.016278350193,3486.0238044335874,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022,SL,64,1024
full,once,19,8000010,8,3486.0238044335874,3550.6873910503473,58.92951067026337,1.0973039803194902,True,False,1.0973039803194902,LS,160,256
full,once,19,8000011,8,3550.6873910503473,3566.6672286181365,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046,SS,32,256
full,once,19,8000012,8,3566.6672286181365,3667.258800171636,48.19209238871334,2.0873045051071077,False,False,2.0873045051071077,LS,128,256
full,once,19,8000013,8,3667.258800171636,3782.2116211486355,114.952820977,0.9999999999999969,True,False,0.9999999999999969,SL,32,2048
full,once,19,8000014,8,3782.2116211486355,3840.2694737812744,58.057852632638046,1.000000000000016,True,False,1.000000000000016,SL,32,1024
full,once,19,8000015,8,3840.2694737812744,4506.967181332448,458.55018171426593,1.4539252935387759,True,True,1.4539252935387759,LL,160,2048
full,once,19,9000006,9,2156.526072651399,2222.3184375945966,58.057852632638046,1.1332207782382162,True,False,1.1332207782382162,SL,32,1024
full,once,19,9000007,9,2222.3184375945966,2238.596021591512,15.979837567787547,1.018632631768926,True,False,1.018632631768926,SS,32,256
full,once,19,9000008,9,2238.596021591512,2363.1216072464827,122.48236916054397,1.0166817192419633,True,False,1.0166817192419633,SL,80,1024
full,once,19,9000009,9,2363.1216072464827,2411.3136996351946,48.19209238871334,0.99999999999997,True,False,0.99999999999997,LS,128,256
full,once,19,9000010,9,2411.3136996351946,3168.4275466504223,186.90687789087698,4.050754341192614,False,False,4.050754341192614,LL,128,1024
full,once,19,9000011,9,3168.4275466504223,4117.147602103362,744.1386016188327,1.2749238561056389,True,True,1.2749238561056389,LL,128,4096
full,once,19,10000003,10,2237.9598118994777,2264.6770680647364,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586,SS,64,256
full,once,19,10000004,10,2264.6770680647364,2333.755577871869,58.92951067026337,1.172222694901662,True,False,1.172222694901662,LS,160,256
full,once,19,10000005,10,2333.755577871869,2437.6931561725796,101.00752608339441,1.0290082564233607,True,False,1.0290082564233607,SL,64,1024
full,once,19,10000006,10,2437.6931561725796,2499.181141858569,58.92951067026337,1.0434158537314477,True,False,1.0434158537314477,LS,160,256
full,once,19,10000007,10,2499.181141858569,2531.267106832614,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,19,10000008,10,2531.267106832614,2614.3846104131862,72.35128428205302,1.1488048125939048,True,False,1.1488048125939048,LS,200,256
full,once,19,10000009,10,2614.3846104131862,2643.9474647525512,26.717256165257165,1.1065078747797548,True,False,1.1065078747797548,SS,64,256
full,once,19,10000010,10,2643.9474647525512,2726.24882018737,58.057852632638046,1.417574913691377,True,False,1.417574913691377,SL,32,1024
full,once,19,10000011,10,2726.24882018737,3579.3079261914377,186.90687789087698,4.564086221065202,False,False,4.564086221065202,LL,128,1024
full,once,19,10000012,10,3579.3079261914377,3702.8783561403798,122.48236916054397,1.008883407431252,True,False,1.008883407431252,SL,80,1024
full,once,19,10000013,10,3702.8783561403798,4285.491710980713,229.85653940820262,2.5346825299830567,False,True,2.5346825299830567,LL,160,1024
full,once,19,11000006,11,2306.04888762326,2367.1309078132376,48.19209238871334,1.2674697686353895,True,False,1.2674697686353895,LS,128,256
full,once,19,11000007,11,2367.1309078132376,2473.331328156296,101.00752608339441,1.0514109637273616,True,False,1.0514109637273616,SL,64,1024
full,once,19,11000008,11,2473.331328156296,2595.813697316841,122.48236916054397,1.00000000000001,True,False,1.00000000000001,SL,80,1024
full,once,19,11000009,11,2595.813697316841,2614.287136320658,15.979837567787547,1.1560467323557857,True,False,1.1560467323557857,SS,32,256
full,once,19,11000010,11,2614.287136320658,3410.343692514712,283.5436075005082,2.8075277845670605,False,False,2.8075277845670605,LL,200,1024
full,once,19,11000011,11,3410.343692514712,3512.6159167608425,72.35128428205302,1.4135509170429397,True,False,1.4135509170429397,LS,200,256
full,once,19,11000012,11,3512.6159167608425,3585.101344617288,72.35128428205302,1.0018540593401128,True,False,1.0018540593401128,LS,200,256
full,once,19,11000013,11,3585.101344617288,4190.422612372315,229.85653940820262,2.6334742066225743,False,True,2.6334742066225743,LL,160,1024
full,once,19,12000005,12,2149.714520053775,2176.4317762190335,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586,SS,64,256
full,once,19,12000006,12,2176.4317762190335,2576.973135904544,400.5413596855101,1.000000000000001,True,False,1.000000000000001,SL,64,4096
full,once,19,12000007,12,2576.973135904544,2667.71184188409,72.35128428205302,1.2541409165013822,True,False,1.2541409165013822,LS,200,256
full,once,19,12000008,12,2667.71184188409,2722.2483952680964,48.19209238871334,1.1316494196624434,True,False,1.1316494196624434,LS,128,256
full,once,19,12000009,12,2722.2483952680964,2796.6649711824157,58.92951067026337,1.262806615359712,True,False,1.262806615359712,LS,160,256
full,once,19,12000010,12,2796.6649711824157,3602.714175351002,458.55018171426593,1.7578211421816763,False,False,1.7578211421816763,LL,160,2048
full,once,19,12000011,12,3602.714175351002,4849.773549179869,1130.6863062355314,1.1029225055186038,True,True,1.1029225055186038,LL,200,4096
full,once,19,13000006,13,2024.1095996221707,2050.8268557874276,26.717256165257165,0.9999999999999906,True,False,0.9999999999999906,SS,64,256
full,once,19,13000007,13,2050.8268557874276,2152.965915365621,101.00752608339441,1.0112024671692779,True,False,1.0112024671692779,SL,64,1024
full,once,19,13000008,13,2152.965915365621,2396.7677757164383,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943,SL,80,2048
full,once,19,13000009,13,2396.7677757164383,3279.3299541936035,229.85653940820262,3.8396217951833926,False,False,3.8396217951833926,LL,160,1024
full,once,19,13000010,13,3279.3299541936035,3338.2594648638665,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932,LS,160,256
full,once,19,13000011,13,3338.2594648638665,3396.3173174965054,58.057852632638046,1.000000000000016,True,False,1.000000000000016,SL,32,1024
full,once,19,13000012,13,3396.3173174965054,4145.960126923096,229.85653940820262,3.261350803229917,False,True,3.261350803229917,LL,160,1024
full,once,19,14000007,14,2331.5815424176308,2732.1229021031413,400.5413596855101,1.000000000000001,True,False,1.000000000000001,SL,64,4096
full,once,19,14000008,14,2732.1229021031413,3523.76497382251,229.85653940820262,3.444070261205361,False,False,3.444070261205361,LL,160,1024
full,once,19,14000009,14,3523.76497382251,3555.850938796555,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,19,14000010,14,3555.850938796555,3657.908298865335,72.35128428205302,1.410581181543664,True,False,1.410581181543664,LS,200,256
full,once,19,14000011,14,3657.908298865335,4186.4554244580395,186.90687789087698,2.82786343422466,False,True,2.82786343422466,LL,128,1024
full,once,19,15000010,15,2043.1366603540114,2059.1164979218,15.979837567787547,1.0000000000000762,True,False,1.0000000000000762,SS,32,256
full,once,19,15000011,15,2059.1164979218,2181.8135238480454,122.48236916054397,1.0017525523646587,True,False,1.0017525523646587,SL,80,1024
full,once,19,15000012,15,2181.8135238480454,3049.5952200293605,283.5436075005082,3.0604876048202208,False,False,3.0604876048202208,LL,200,1024
full,once,19,15000013,15,3049.5952200293605,3081.6811850034055,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648,SS,80,256
full,once,19,15000014,15,3081.6811850034055,3569.674593068195,486.44082678401566,1.003191716639079,True,False,1.003191716639079,SL,80,4096
full,once,19,15000015,15,3569.674593068195,3586.302581422912,15.979837567787547,1.0405605366249921,True,False,1.0405605366249921,SS,32,256
full,once,19,15000016,15,3586.302581422912,3716.8428444291,122.48236916054397,1.0657881938508371,True,False,1.0657881938508371,SL,80,1024
full,once,19,15000017,15,3716.8428444291,3743.5601005943586,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586,SS,64,256
full,once,19,15000018,15,3743.5601005943586,4578.610161541274,744.1386016188327,1.1221700623113884,True,True,1.1221700623113884,LL,128,4096
full,once,19,16000007,16,2830.150001906378,3230.6913615918884,400.5413596855101,1.000000000000001,True,False,1.000000000000001,SL,64,4096
full,once,19,16000008,16,3230.6913615918884,3353.1737307524336,122.48236916054397,1.00000000000001,True,False,1.00000000000001,SL,80,1024
full,once,19,16000009,16,3353.1737307524336,4548.550718348525,1130.6863062355314,1.0572136418419527,True,True,1.0572136418419527,LL,200,4096
full,once,19,17000007,17,2286.185789306002,2401.1386102830015,114.952820977,0.9999999999999969,True,False,0.9999999999999969,SL,32,2048
full,once,19,17000008,17,2401.1386102830015,3246.438416879322,458.55018171426593,1.8434183221478866,False,False,1.8434183221478866,LL,160,2048
full,once,19,17000009,17,3246.438416879322,3950.1514028906886,283.5436075005082,2.4818510006793404,False,False,2.4818510006793404,LL,200,1024
full,once,19,17000010,17,3950.1514028906886,3966.131240458478,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046,SS,32,256
full,once,19,17000011,17,3966.131240458478,4383.404232343018,229.85653940820262,1.8153627169314681,False,True,1.8153627169314681,LL,160,1024
full,once,19,18000005,18,2198.5429997243637,2321.025368884909,122.48236916054397,1.00000000000001,True,False,1.00000000000001,SL,80,1024
full,once,19,18000006,18,2321.025368884909,2721.5667285704194,400.5413596855101,1.000000000000001,True,False,1.000000000000001,SL,64,4096
full,once,19,18000007,18,2721.5667285704194,2792.9699265290956,58.92951067026337,1.2116713196247053,True,False,1.2116713196247053,LS,160,256
full,once,19,18000008,18,2792.9699265290956,3990.5479327247913,1130.6863062355314,1.0591602636303885,True,False,1.0591602636303885,LL,200,4096
