num_ssu,seed,strategy,npu_id,npu_utilizations,compute_ms_by_npu,active_ms_by_npu,io_stall_ms_by_npu,idle_ms_by_npu,whole_compute_ms_by_npu,whole_stall_ms_by_npu,nonterminal_idle_ms_by_npu,terminal_tail_ms_by_npu,last_completion_ms_by_npu
5,20260906,baseline,11,0.8665010103574884,866.5010103574884,1000.0,133.49898964251156,0.0,4405.604977009363,670.3638289434282,0.0,203.9064922380485,5075.968805952792
5,20260906,baseline,12,0.9977799529644712,997.7799529644712,1000.0,2.2200470355287507,0.0,4405.6049770093605,693.2401302112555,0.0,181.03019097022388,5098.845107220616
5,20260906,baseline,13,0.8799487620085833,879.9487620085833,1000.0,120.05123799141666,0.0,4405.604977009368,727.881411245598,0.0,146.38890993587484,5133.486388254965
5,20260906,baseline,14,0.9339581233126143,933.9581233126142,1000.0,66.04187668738575,0.0,4405.604977009362,688.8048652858172,0.0,185.46545589566085,5094.409842295179
5,20260906,baseline,15,0.8744896945422943,874.4896945422943,1000.0,125.51030545770573,0.0,4405.604977009361,574.8604213802844,0.0,299.4098998011941,4980.465398389646
5,20260906,baseline,16,0.691793815211249,691.793815211249,1000.0,308.206184788751,0.0,4405.60497700936,696.6432216419204,0.0,177.62709953955982,5102.24819865128
5,20260906,baseline,17,0.6780483560657101,678.0483560657101,1000.0,321.9516439342899,0.0,4405.6049770093605,860.7484613444278,0.0,13.521859837052034,5266.353438353788
5,20260906,baseline,18,0.7689762108862287,768.9762108862287,1000.0,231.02378911377127,0.0,4405.6049770093605,635.0712215511842,0.0,239.19909963029568,5040.676198560544
5,20260906,baseline,19,0.7657641749465199,765.7641749465199,1000.0,234.23582505348008,0.0,4405.604977009352,668.0335808175098,0.0,206.23674036397824,5073.638557826862
5,20260906,baseline,20,0.9097787564148362,909.7787564148362,1000.0,90.22124358516385,0.0,4405.604977009362,874.2703211814778,0.0,0.0,5279.87529819084
5,20260906,baseline,21,0.8182942099724275,818.2942099724276,1000.0,181.70579002757245,0.0,4405.604977009356,846.3490111024337,0.0,27.92131007905118,5251.953988111789
5,20260906,baseline,22,1.0,1000.0,1000.0,0.0,0.0,4405.604977009367,801.5726570338593,0.0,72.69766414761398,5207.177634043226
