scenario,policy,seed,request_id,npu_id,profile,category,admission_ms,completion_ms,latency_ms,pure_compute_ms,latency_ratio,slo_1p5_pass,completed_after_window,equal_seed_weight
full,once,19,21000009,21,L64_M4096,SL,2509.3528542125728,2909.8942138980833,400.54135968551054,400.5413596855101,1.000000000000001,True,False,0.0016420361247947454
full,once,19,21000010,21,L160_M256,LS,2909.8942138980833,2969.5019426064146,59.60772870833125,58.92951067026337,1.0115089711479672,True,False,0.0016420361247947454
full,once,19,21000011,21,L80_M2048,SL,2969.5019426064146,3213.3038029572317,243.80186035081715,243.80186035081854,0.9999999999999943,True,False,0.0016420361247947454
full,once,19,21000012,21,L80_M1024,SL,3213.3038029572317,3335.786172117777,122.4823691605452,122.48236916054397,1.00000000000001,True,False,0.0016420361247947454
full,once,19,21000013,21,L32_M1024,SL,3335.786172117777,3393.844024750416,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0016420361247947454
full,once,19,21000014,21,L32_M256,SS,3393.844024750416,3410.1467518574827,16.302727107066858,15.979837567787547,1.0202060589107738,True,False,0.0016420361247947454
full,once,19,21000015,21,L160_M1024,LL,3410.1467518574827,4173.30235104419,763.1555991867071,229.85653940820262,3.320138731539057,False,True,0.0016420361247947454
full,once,19,22000009,22,L128_M1024,LL,2360.0515867041654,3078.029521137727,717.9779344335616,186.90687789087698,3.841367115728845,False,False,0.0016420361247947454
full,once,19,22000010,22,L64_M1024,SL,3078.029521137727,3180.62077741052,102.59125627279309,101.00752608339441,1.0156793285689534,True,False,0.0016420361247947454
full,once,19,22000011,22,L200_M4096,LL,3180.62077741052,4452.433417225478,1271.8126398149575,1130.6863062355314,1.124814754367449,True,True,0.0016420361247947454
full,once,19,23000004,23,L200_M1024,LL,2070.4014552434082,2898.7471128272123,828.345657583804,283.5436075005082,2.921404805722236,False,False,0.0016420361247947454
full,once,19,23000005,23,L128_M256,LS,2898.7471128272123,2949.6218288337454,50.87471600653316,48.19209238871334,1.055665223999448,True,False,0.0016420361247947454
full,once,19,23000006,23,L32_M1024,SL,2949.6218288337454,3007.6796814663844,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.0016420361247947454
full,once,19,23000007,23,L128_M1024,LL,3007.6796814663844,3823.7681228222973,816.0884413559129,186.90687789087698,4.36628363046316,False,False,0.0016420361247947454
full,once,19,23000008,23,L200_M256,LS,3823.7681228222973,3896.11940710435,72.3512842820528,72.35128428205302,0.999999999999997,True,False,0.0016420361247947454
full,once,19,23000009,23,L200_M256,LS,3896.11940710435,3977.333858045022,81.21445094067212,72.35128428205302,1.1225018566922336,True,False,0.0016420361247947454
full,once,19,23000010,23,L200_M4096,LL,3977.333858045022,5205.747738255028,1228.4138802100056,1130.6863062355314,1.0864320841559008,True,True,0.0016420361247947454
full,once,19,24000004,24,L32_M1024,SL,2047.1236379877903,2105.181490620429,58.05785263263874,58.057852632638046,1.000000000000012,True,False,0.0016420361247947454
full,once,19,24000005,24,L128_M256,LS,2105.181490620429,2153.373583009141,48.1920923887119,48.19209238871334,0.99999999999997,True,False,0.0016420361247947454
full,once,19,24000006,24,L32_M256,SS,2153.373583009141,2170.844296712575,17.470713703434285,15.979837567787547,1.0932973272927426,True,False,0.0016420361247947454
full,once,19,24000007,24,L160_M256,LS,2170.844296712575,2237.099388907025,66.25509219444984,58.92951067026337,1.1243109172444403,True,False,0.0016420361247947454
full,once,19,24000008,24,L160_M1024,LL,2237.099388907025,2996.2060748967288,759.1066859897037,229.85653940820262,3.3025237739336397,False,False,0.0016420361247947454
full,once,19,24000009,24,L80_M256,SS,2996.2060748967288,3028.292039870774,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016420361247947454
full,once,19,24000010,24,L160_M1024,LL,3028.292039870774,3862.8144275578616,834.5223876870878,229.85653940820262,3.6306227781714666,False,False,0.0016420361247947454
full,once,19,24000011,24,L32_M256,SS,3862.8144275578616,3878.794265125651,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0016420361247947454
full,once,19,24000012,24,L32_M1024,SL,3878.794265125651,3939.0708836384983,60.27661851284756,58.057852632638046,1.0382164647777932,True,False,0.0016420361247947454
full,once,19,24000013,24,L200_M256,LS,3939.0708836384983,4021.875078701674,82.80419506317548,72.35128428205302,1.1444744331057486,True,True,0.0016420361247947454
full,once,19,25000007,25,L32_M4096,SL,2352.468000458252,2581.2107364252993,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.0016420361247947454
full,once,19,25000008,25,L64_M1024,SL,2581.2107364252993,2682.218262508694,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0016420361247947454
full,once,19,25000009,25,L64_M256,SS,2682.218262508694,2708.9355186739526,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.0016420361247947454
full,once,19,25000010,25,L128_M256,LS,2708.9355186739526,2775.4179561530814,66.48243747912875,48.19209238871334,1.3795300055222137,True,False,0.0016420361247947454
full,once,19,25000011,25,L64_M1024,SL,2775.4179561530814,2876.425482236476,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0016420361247947454
full,once,19,25000012,25,L80_M256,SS,2876.425482236476,2908.511447210521,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016420361247947454
full,once,19,25000013,25,L32_M1024,SL,2908.511447210521,2970.4026750956164,61.891227885095304,58.057852632638046,1.0660268177108272,True,False,0.0016420361247947454
full,once,19,25000014,25,L200_M4096,LL,2970.4026750956164,4238.738233684173,1268.3355585885565,1130.6863062355314,1.121739559057109,True,True,0.0016420361247947454
full,once,19,26000005,26,L80_M4096,SL,2187.0885447246137,2673.529371508629,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0016420361247947454
full,once,19,26000006,26,L160_M2048,LL,2673.529371508629,3569.459351937916,895.9299804292868,458.55018171426593,1.9538319166724551,False,False,0.0016420361247947454
full,once,19,26000007,26,L64_M1024,SL,3569.459351937916,3684.056438017283,114.59708607936727,101.00752608339441,1.1345400736253353,True,False,0.0016420361247947454
full,once,19,26000008,26,L64_M1024,SL,3684.056438017283,3785.063964100678,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.0016420361247947454
full,once,19,26000009,26,L80_M2048,SL,3785.063964100678,4028.865824451495,243.80186035081715,243.80186035081854,0.9999999999999943,True,True,0.0016420361247947454
full,once,19,27000009,27,L32_M256,SS,2588.8302374505333,2604.8100750183226,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0016420361247947454
full,once,19,27000010,27,L80_M256,SS,2604.8100750183226,2637.860204044607,33.050129026284594,32.085964974046185,1.0300494017561357,True,False,0.0016420361247947454
full,once,19,27000011,27,L32_M2048,SL,2637.860204044607,2765.8134403861795,127.95323634157239,114.952820977,1.1130934869982316,True,False,0.0016420361247947454
full,once,19,27000012,27,L160_M1024,LL,2765.8134403861795,3680.5296764836426,914.716236097463,229.85653940820262,3.979509299376586,False,False,0.0016420361247947454
full,once,19,27000013,27,L128_M1024,LL,3680.5296764836426,4188.121302753938,507.59162627029536,186.90687789087698,2.7157461084264956,False,True,0.0016420361247947454
full,once,19,28000006,28,L128_M1024,LL,2092.207224995149,2852.8589041699533,760.6516791748045,186.90687789087698,4.0696826556532635,False,False,0.0016420361247947454
full,once,19,28000007,28,L80_M4096,SL,2852.8589041699533,3339.2997309539687,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.0016420361247947454
full,once,19,28000008,28,L80_M256,SS,3339.2997309539687,3371.385695928014,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016420361247947454
full,once,19,28000009,28,L80_M256,SS,3371.385695928014,3403.471660902059,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.0016420361247947454
full,once,19,28000010,28,L200_M256,LS,3403.471660902059,3501.512119666116,98.04045876405735,72.35128428205302,1.3550617620256482,True,False,0.0016420361247947454
full,once,19,28000011,28,L160_M4096,LL,3501.512119666116,4584.956686558256,1083.4445668921394,915.9373744307104,1.1828806173189963,True,True,0.0016420361247947454
full,once,19,29000007,29,L128_M256,LS,2813.3401569356747,2861.5322493243866,48.1920923887119,48.19209238871334,0.99999999999997,True,False,0.0016420361247947454
full,once,19,29000008,29,L160_M2048,LL,2861.5322493243866,3584.809030795338,723.2767814709514,458.55018171426593,1.577312168467623,False,False,0.0016420361247947454
full,once,19,29000009,29,L32_M256,SS,3584.809030795338,3600.788868363127,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.0016420361247947454
full,once,19,29000010,29,L160_M256,LS,3600.788868363127,3695.684590344897,94.89572198176984,58.92951067026337,1.6103259793340776,False,False,0.0016420361247947454
full,once,19,29000011,29,L160_M256,LS,3695.684590344897,3754.61410101516,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.0016420361247947454
full,once,19,29000012,29,L128_M4096,LL,3754.61410101516,4577.031511265677,822.4174102505172,744.1386016188327,1.1051938556357555,True,True,0.0016420361247947454
full,once,19,30000006,30,L32_M2048,SL,2782.9258147552987,2897.8786357322983,114.95282097699965,114.952820977,0.9999999999999969,True,False,0.0016420361247947454
full,once,19,30000007,30,L80_M2048,SL,2897.8786357322983,3141.6804960831155,243.80186035081715,243.80186035081854,0.9999999999999943,True,False,0.0016420361247947454
full,once,19,30000008,30,L200_M1024,LL,3141.6804960831155,3896.4864232276027,754.8059271444872,283.5436075005082,2.6620452980698373,False,False,0.0016420361247947454
full,once,19,30000009,30,L160_M256,LS,3896.4864232276027,3979.4486320710876,82.96220884348486,58.92951067026337,1.4078211052471663,True,False,0.0016420361247947454
full,once,19,30000010,30,L200_M4096,LL,3979.4486320710876,5220.665111912254,1241.2164798411668,1130.6863062355314,1.097754941398053,True,True,0.0016420361247947454
full,once,19,31000008,31,L160_M1024,LL,2028.6016806774205,2911.8085681828616,883.206887505441,229.85653940820262,3.8424266274058554,False,False,0.0016420361247947454
full,once,19,31000009,31,L128_M2048,LL,2911.8085681828616,3638.1638714040514,726.3553032211898,372.6508694745985,1.9491576773865582,False,False,0.0016420361247947454
full,once,19,31000010,31,L160_M256,LS,3638.1638714040514,3705.249735324591,67.0858639205394,58.92951067026337,1.138408636988595,True,False,0.0016420361247947454
full,once,19,31000011,31,L128_M4096,LL,3705.249735324591,4532.343324285414,827.0935889608236,744.1386016188327,1.1114778714093407,True,True,0.0016420361247947454
full,once,43,10,0,L200_M256,LS,2587.760684702212,2672.5014232549834,84.74073855277129,72.35128428205302,1.1712402812701905,True,False,0.001763668430335097
full,once,43,11,0,L200_M4096,LL,2672.5014232549834,3905.743601333732,1233.2421780787486,1130.6863062355314,1.0907023205973576,True,False,0.001763668430335097
full,once,43,12,0,L64_M256,SS,3905.743601333732,3932.4608574989907,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.001763668430335097
full,once,43,13,0,L128_M1024,LL,3932.4608574989907,4400.657060908235,468.19620340924394,186.90687789087698,2.5049704360403147,False,True,0.001763668430335097
full,once,43,1000004,1,L128_M1024,LL,2033.9463724492236,2838.2269698681957,804.2805974189721,186.90687789087698,4.303108620157575,False,False,0.001763668430335097
full,once,43,1000005,1,L32_M4096,SL,2838.2269698681957,3066.969705835243,228.74273596704734,228.74273596704626,1.0000000000000047,True,False,0.001763668430335097
full,once,43,1000006,1,L80_M4096,SL,3066.969705835243,3553.4105326192584,486.44082678401537,486.44082678401566,0.9999999999999994,True,False,0.001763668430335097
full,once,43,1000007,1,L160_M256,LS,3553.4105326192584,3612.3839989784847,58.97346635922622,58.92951067026337,1.000745902833112,True,False,0.001763668430335097
full,once,43,1000008,1,L160_M1024,LL,3612.3839989784847,4145.318013373291,532.9340143948066,229.85653940820262,2.3185505871049776,False,True,0.001763668430335097
full,once,43,2000006,2,L32_M256,SS,2169.7281802996404,2186.325212810923,16.597032511282578,15.979837567787547,1.0386233552673392,True,False,0.001763668430335097
full,once,43,2000007,2,L160_M4096,LL,2186.325212810923,3270.4621967305966,1084.1369839196736,915.9373744307104,1.1836365827887585,True,False,0.001763668430335097
full,once,43,2000008,2,L64_M256,SS,3270.4621967305966,3297.1794528958553,26.717256165258732,26.717256165257165,1.0000000000000586,True,False,0.001763668430335097
full,once,43,2000009,2,L200_M256,LS,3297.1794528958553,3384.6877051037163,87.508252207861,72.35128428205302,1.2094913459548322,True,False,0.001763668430335097
full,once,43,2000010,2,L200_M256,LS,3384.6877051037163,3462.5809766136827,77.89327150996633,72.35128428205302,1.076598325557132,True,False,0.001763668430335097
full,once,43,2000011,2,L200_M1024,LL,3462.5809766136827,3974.1113164160793,511.5303398023966,283.5436075005082,1.8040623250569308,False,False,0.001763668430335097
full,once,43,2000012,2,L32_M1024,SL,3974.1113164160793,4032.1691690487182,58.05785263263897,58.057852632638046,1.000000000000016,True,True,0.001763668430335097
full,once,43,3000006,3,L160_M4096,LL,2351.9253917897936,3379.3860549358023,1027.4606631460088,915.9373744307104,1.1217586396500243,True,False,0.001763668430335097
full,once,43,3000007,3,L200_M1024,LL,3379.3860549358023,3911.4751317236964,532.0890767878941,283.5436075005082,1.8765687630144878,False,False,0.001763668430335097
full,once,43,3000008,3,L80_M1024,SL,3911.4751317236964,4033.9575008842417,122.4823691605452,122.48236916054397,1.00000000000001,True,True,0.001763668430335097
full,once,43,4000003,4,L32_M1024,SL,2418.2229497168605,2476.2808023494995,58.05785263263897,58.057852632638046,1.000000000000016,True,False,0.001763668430335097
full,once,43,4000004,4,L200_M256,LS,2476.2808023494995,2589.294788733499,113.01398638399951,72.35128428205302,1.562017696098216,False,False,0.001763668430335097
full,once,43,4000005,4,L32_M256,SS,2589.294788733499,2605.274626301288,15.979837567789218,15.979837567787547,1.0000000000001046,True,False,0.001763668430335097
full,once,43,4000006,4,L160_M4096,LL,2605.274626301288,3805.9220889466724,1200.6474626453842,915.9373744307104,1.3108401252778137,True,False,0.001763668430335097
full,once,43,4000007,4,L80_M256,SS,3805.9220889466724,3838.0080539207174,32.085964974045055,32.085964974046185,0.9999999999999648,True,False,0.001763668430335097
full,once,43,4000008,4,L160_M1024,LL,3838.0080539207174,4469.820195380127,631.8121414594098,229.85653940820262,2.748723804361178,False,True,0.001763668430335097
full,once,43,5000010,5,L64_M1024,SL,2482.089366945886,2583.0968930292806,101.00752608339462,101.00752608339441,1.0000000000000022,True,False,0.001763668430335097
full,once,43,5000011,5,L128_M2048,LL,2583.0968930292806,3538.2445518901336,955.147658860853,372.6508694745985,2.563116678642179,False,False,0.001763668430335097
full,once,43,5000012,5,L160_M256,LS,3538.2445518901336,3597.1740625603966,58.92951067026297,58.92951067026337,0.9999999999999932,True,False,0.001763668430335097
full,once,43,5000013,5,L160_M1024,LL,3597.1740625603966,4098.64404791919,501.4699853587931,229.85653940820262,2.181665079661848,False,True,0.001763668430335097
full,once,43,6000005,6,L200_M256,LS,3022.073654061058,3123.743793860452,101.67013979939429,72.35128428205302,1.405229234121749,True,False,0.001763668430335097
